800 302.18847 54.95000 58598.34589 21.65000 299 0.02447 1.92127 g -1
767 302.47146 47.75000 58598.34948 21.65000 299 0.04593 2.00434 g -1
728 295.65178 40.55000 58598.35307 21.65000 299 0.01686 1.82347 g -1
829 313.33333 62.15000 58598.35666 21.65000 299 0.04315 2.02257 g -1
801 313.28596 54.95000 58598.36742 21.65000 299 0.07815 2.02918 g -1
768 312.24615 47.75000 58598.37459 21.65000 299 0.01048 2.03239 g -1
830 326.66667 62.15000 58598.39253 21.65000 299 0.12029 2.03388 g -1
802 324.38344 54.95000 58598.39971 21.65000 299 0.01485 2.01064 g -1
852 334.28571 69.35000 58598.40330 21.65000 299 0.02974 2.00135 g -1
831 340.00000 62.15000 58598.43200 21.65000 299 0.05122 2.00943 g -1
1861 338.77725 65.75000 58598.43559 21.65000 299 0.01128 1.89923 g -1
853 351.42857 69.35000 58598.44994 21.65000 299 0.08315 2.00903 g -1
832 353.33333 62.15000 58598.46788 21.65000 299 0.01757 2.02103 g -1
833 8.57143 69.35000 58598.49659 21.65000 299 0.08316 2.01702 g -1
1839 8.90751 65.75000 58598.50017 21.65000 299 0.00625 2.06090 g -1
830 326.66667 62.15000 58598.50087 21.65000 299 0.12029 1.35880 r -1
833 8.57143 69.35000 58598.50446 21.65000 299 0.08316 1.95961 r -1
800 302.18847 54.95000 58599.33628 21.65000 299 0.02447 2.00045 r -1
728 295.65178 40.55000 58599.33987 21.65000 299 0.01686 1.96802 r -1
800 302.18847 54.95000 58599.34056 21.65000 299 0.02447 1.95037 g -1
728 295.65178 40.55000 58599.34415 21.65000 299 0.01686 1.90588 g -1
