310 114.91235 -17.05000 58599.14184 21.65000 299 0.13665 1.96649 g -1
412 114.26000 -2.65000 58599.14542 21.65000 299 0.12516 1.51762 g -1
463 116.99044 4.55000 58599.14901 21.65000 299 0.08041 1.35432 g -1
361 118.01850 -9.85000 58599.15260 21.65000 299 0.06778 1.69455 g -1
360 110.94883 -9.85000 58599.15619 21.65000 299 0.06299 1.93582 g -1
516 121.29889 11.75000 58599.15978 21.65000 299 0.01492 1.25353 g -1
412 114.26000 -2.65000 58599.16047 21.65000 299 0.12516 1.63737 r -1
463 116.99044 4.55000 58599.16406 21.65000 299 0.08041 1.44535 r -1
361 118.01850 -9.85000 58599.16765 21.65000 299 0.06778 1.83872 r -1
516 121.29889 11.75000 58599.17123 21.65000 299 0.01492 1.30913 r -1
412 114.26000 -2.65000 58599.17783 21.65000 299 0.12516 1.82462 g -1
463 116.99044 4.55000 58599.18142 21.65000 299 0.08041 1.58475 g -1
516 121.29889 11.75000 58599.18501 21.65000 299 0.01492 1.39148 g -1
