fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success
397,8.73558,-2.65,59884.22935,21.52886,240,0.00509,1.23576,ztfg,-1
1491,351.59431,0.95,59884.23224,21.52886,240,0.00253,1.226,ztfg,-1
396,1.70673,-2.65,59884.23294,21.52886,240,0.21149,1.24003,ztfr,-1
345,5.20081,-9.85,59884.23583,21.52886,240,0.19743,1.37128,ztfr,-1
295,8.70904,-17.05,59884.23873,21.52886,240,0.08062,1.56499,ztfr,-1
498,358.22824,4.55,59884.24162,21.52886,240,0.06396,1.16437,ztfr,-1
497,351.21736,4.55,59884.24451,21.52886,240,0.04328,1.21017,ztfr,-1
446,354.67788,-2.65,59884.24741,21.52886,240,0.04272,1.29772,ztfr,-1
246,8.55346,-24.25,59884.2503,21.52886,240,0.03234,1.86996,ztfr,-1
395,358.15163,-9.85,59884.25319,21.52886,240,0.0275,1.43451,ztfr,-1
294,1.62711,-17.05,59884.25609,21.52886,240,0.02626,1.62453,ztfr,-1
1389,1.88844,-6.25,59884.25898,21.52886,240,0.0136,1.34291,ztfr,-1
1492,358.47954,0.95,59884.26187,21.52886,240,0.01127,1.25124,ztfr,-1
548,347.80512,11.75,59884.26477,21.52886,240,0.00744,1.22754,ztfr,-1
1337,5.33343,-13.45,59884.26766,21.52886,240,0.00644,1.51389,ztfr,-1
346,12.25,-9.85,59884.27055,21.52886,240,0.00513,1.38642,ztfr,-1
397,8.73558,-2.65,59884.27345,21.52886,240,0.00509,1.26808,ztfr,-1
1491,351.59431,0.95,59884.27634,21.52886,240,0.00253,1.38093,ztfr,-1
396,1.70673,-2.65,59886.07819,21.52886,240,0.21149,1.96856,ztfr,-1
498,358.22824,4.55,59886.08109,21.52886,240,0.06396,1.6008,ztfr,-1
497,351.21736,4.55,59886.08398,21.52886,240,0.04328,1.42314,ztfr,-1
446,354.67788,-2.65,59886.08687,21.52886,240,0.04272,1.63124,ztfr,-1
395,358.15163,-9.85,59886.08977,21.52886,240,0.0275,1.95035,ztfr,-1
1389,1.88844,-6.25,59886.09266,21.52886,240,0.0136,1.90412,ztfr,-1
1492,358.47954,0.95,59886.09555,21.52886,240,0.01127,1.55822,ztfr,-1
548,347.80512,11.75,59886.09845,21.52886,240,0.00744,1.20922,ztfr,-1
397,8.73558,-2.65,59886.10134,21.52886,240,0.00509,1.91306,ztfr,-1
345,5.20081,-9.85,59886.10424,21.52886,240,0.19743,2.02157,ztfr,-1
1491,351.59431,0.95,59886.10713,21.52886,240,0.00253,1.36074,ztfr,-1
1337,5.33343,-13.45,59886.11581,21.52886,240,0.00644,2.03226,ztfr,-1
294,1.62711,-17.05,59886.1216,21.52886,240,0.02626,2.01008,ztfr,-1
346,12.25,-9.85,59886.12449,21.52886,240,0.00513,2.01086,ztfr,-1
295,8.70904,-17.05,59886.14185,21.52886,240,0.08062,2.00269,ztfr,-1
245,1.16039,-24.25,59886.165,21.52886,240,0.00596,2.00713,ztfr,-1
246,8.55346,-24.25,59886.18525,21.52886,240,0.03234,2.00846,ztfr,-1
396,1.70673,-2.65,59886.18595,21.52886,240,0.21149,1.26013,ztfi,-1
345,5.20081,-9.85,59886.18884,21.52886,240,0.19743,1.41601,ztfi,-1
295,8.70904,-17.05,59886.19174,21.52886,240,0.08062,1.64862,ztfi,-1
498,358.22824,4.55,59886.19463,21.52886,240,0.06396,1.14374,ztfi,-1
497,351.21736,4.55,59886.19752,21.52886,240,0.04328,1.14153,ztfi,-1
446,354.67788,-2.65,59886.20042,21.52886,240,0.04272,1.2343,ztfi,-1
246,8.55346,-24.25,59886.20331,21.52886,240,0.03234,1.92021,ztfi,-1
395,358.15163,-9.85,59886.2062,21.52886,240,0.0275,1.36919,ztfi,-1
294,1.62711,-17.05,59886.2091,21.52886,240,0.02626,1.56762,ztfi,-1
1389,1.88844,-6.25,59886.21199,21.52886,240,0.0136,1.29666,ztfi,-1
1492,358.47954,0.95,59886.21488,21.52886,240,0.01127,1.18365,ztfi,-1
548,347.80512,11.75,59886.21778,21.52886,240,0.00744,1.10311,ztfi,-1
1337,5.33343,-13.45,59886.22067,21.52886,240,0.00644,1.45931,ztfi,-1
245,1.16039,-24.25,59886.22356,21.52886,240,0.00596,1.86299,ztfi,-1
346,12.25,-9.85,59886.22646,21.52886,240,0.00513,1.38211,ztfi,-1
397,8.73558,-2.65,59886.22935,21.52886,240,0.00509,1.23576,ztfi,-1
1491,351.59431,0.95,59886.23224,21.52886,240,0.00253,1.226,ztfi,-1
396,1.70673,-2.65,59886.23294,21.52886,240,0.21149,1.24003,ztfr,-1
345,5.20081,-9.85,59886.23583,21.52886,240,0.19743,1.37128,ztfr,-1
295,8.70904,-17.05,59886.23873,21.52886,240,0.08062,1.56499,ztfr,-1
498,358.22824,4.55,59886.24162,21.52886,240,0.06396,1.16437,ztfr,-1
497,351.21736,4.55,59886.24451,21.52886,240,0.04328,1.21017,ztfr,-1
446,354.67788,-2.65,59886.24741,21.52886,240,0.04272,1.29772,ztfr,-1
246,8.55346,-24.25,59886.2503,21.52886,240,0.03234,1.86996,ztfr,-1
395,358.15163,-9.85,59886.25319,21.52886,240,0.0275,1.43451,ztfr,-1
294,1.62711,-17.05,59886.25609,21.52886,240,0.02626,1.62453,ztfr,-1
1389,1.88844,-6.25,59886.25898,21.52886,240,0.0136,1.34291,ztfr,-1
1492,358.47954,0.95,59886.26187,21.52886,240,0.01127,1.25124,ztfr,-1
548,347.80512,11.75,59886.26477,21.52886,240,0.00744,1.22754,ztfr,-1
1337,5.33343,-13.45,59886.26766,21.52886,240,0.00644,1.51389,ztfr,-1
346,12.25,-9.85,59886.27055,21.52886,240,0.00513,1.38642,ztfr,-1
397,8.73558,-2.65,59886.27345,21.52886,240,0.00509,1.26808,ztfr,-1
1491,351.59431,0.95,59886.27634,21.52886,240,0.00253,1.38093,ztfr,-1
396,1.70673,-2.65,59885.07819,21.52886,240,0.21149,1.96856,ztfr,-1
498,358.22824,4.55,59885.08109,21.52886,240,0.06396,1.6008,ztfr,-1
497,351.21736,4.55,59885.08398,21.52886,240,0.04328,1.42314,ztfr,-1
446,354.67788,-2.65,59885.08687,21.52886,240,0.04272,1.63124,ztfr,-1
395,358.15163,-9.85,59885.08977,21.52886,240,0.0275,1.95035,ztfr,-1
1389,1.88844,-6.25,59885.09266,21.52886,240,0.0136,1.90412,ztfr,-1
1492,358.47954,0.95,59885.09555,21.52886,240,0.01127,1.55822,ztfr,-1
548,347.80512,11.75,59885.09845,21.52886,240,0.00744,1.20922,ztfr,-1
397,8.73558,-2.65,59885.10134,21.52886,240,0.00509,1.91306,ztfr,-1
345,5.20081,-9.85,59885.10424,21.52886,240,0.19743,2.02157,ztfr,-1
1491,351.59431,0.95,59885.10713,21.52886,240,0.00253,1.36074,ztfr,-1
1337,5.33343,-13.45,59885.11581,21.52886,240,0.00644,2.03226,ztfr,-1
294,1.62711,-17.05,59885.1216,21.52886,240,0.02626,2.01008,ztfr,-1
346,12.25,-9.85,59885.12449,21.52886,240,0.00513,2.01086,ztfr,-1
295,8.70904,-17.05,59885.14185,21.52886,240,0.08062,2.00269,ztfr,-1
245,1.16039,-24.25,59885.165,21.52886,240,0.00596,2.00713,ztfr,-1
246,8.55346,-24.25,59885.18525,21.52886,240,0.03234,2.00846,ztfr,-1
396,1.70673,-2.65,59885.18595,21.52886,240,0.21149,1.26013,ztfi,-1
345,5.20081,-9.85,59885.18884,21.52886,240,0.19743,1.41601,ztfi,-1
295,8.70904,-17.05,59885.19174,21.52886,240,0.08062,1.64862,ztfi,-1
498,358.22824,4.55,59885.19463,21.52886,240,0.06396,1.14374,ztfi,-1
497,351.21736,4.55,59885.19752,21.52886,240,0.04328,1.14153,ztfi,-1
446,354.67788,-2.65,59885.20042,21.52886,240,0.04272,1.2343,ztfi,-1
246,8.55346,-24.25,59885.20331,21.52886,240,0.03234,1.92021,ztfi,-1
395,358.15163,-9.85,59885.2062,21.52886,240,0.0275,1.36919,ztfi,-1
294,1.62711,-17.05,59885.2091,21.52886,240,0.02626,1.56762,ztfi,-1
1389,1.88844,-6.25,59885.21199,21.52886,240,0.0136,1.29666,ztfi,-1
1492,358.47954,0.95,59885.21488,21.52886,240,0.01127,1.18365,ztfi,-1
548,347.80512,11.75,59885.21778,21.52886,240,0.00744,1.10311,ztfi,-1
1337,5.33343,-13.45,59885.22067,21.52886,240,0.00644,1.45931,ztfi,-1
245,1.16039,-24.25,59885.22356,21.52886,240,0.00596,1.86299,ztfi,-1
346,12.25,-9.85,59885.22646,21.52886,240,0.00513,1.38211,ztfi,-1
397,8.73558,-2.65,59885.22935,21.52886,240,0.00509,1.23576,ztfi,-1
1491,351.59431,0.95,59885.23224,21.52886,240,0.00253,1.226,ztfi,-1
396,1.70673,-2.65,59885.23294,21.52886,240,0.21149,1.24003,ztfr,-1
345,5.20081,-9.85,59885.23583,21.52886,240,0.19743,1.37128,ztfr,-1
295,8.70904,-17.05,59885.23873,21.52886,240,0.08062,1.56499,ztfr,-1
498,358.22824,4.55,59885.24162,21.52886,240,0.06396,1.16437,ztfr,-1
497,351.21736,4.55,59885.24451,21.52886,240,0.04328,1.21017,ztfr,-1
446,354.67788,-2.65,59885.24741,21.52886,240,0.04272,1.29772,ztfr,-1
246,8.55346,-24.25,59885.2503,21.52886,240,0.03234,1.86996,ztfr,-1
395,358.15163,-9.85,59885.25319,21.52886,240,0.0275,1.43451,ztfr,-1
294,1.62711,-17.05,59885.25609,21.52886,240,0.02626,1.62453,ztfr,-1
1389,1.88844,-6.25,59885.25898,21.52886,240,0.0136,1.34291,ztfr,-1
1492,358.47954,0.95,59885.26187,21.52886,240,0.01127,1.25124,ztfr,-1
548,347.80512,11.75,59885.26477,21.52886,240,0.00744,1.22754,ztfr,-1
1337,5.33343,-13.45,59885.26766,21.52886,240,0.00644,1.51389,ztfr,-1
346,12.25,-9.85,59885.27055,21.52886,240,0.00513,1.38642,ztfr,-1
397,8.73558,-2.65,59885.27345,21.52886,240,0.00509,1.26808,ztfr,-1
1491,351.59431,0.95,59885.27634,21.52886,240,0.00253,1.38093,ztfr,-1
