fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success
1496,22.53916,8.15,59885.25759,21.52886,240,0.00154,1.11059,ztfg,-1
501,15.74212,11.75,59885.26049,21.52886,240,0.00159,1.07494,ztfg,-1
1645,0.76047,29.75,59885.26338,21.52886,240,0.00151,1.03633,ztfg,-1
774,17.54512,54.95,59885.26627,21.52886,240,0.00158,1.07662,ztfg,-1
829,313.33333,62.15,59885.26917,21.52886,240,0.00193,1.56778,ztfg,-1
800,302.18847,54.95,59885.27206,21.52886,240,0.00195,1.8534,ztfg,-1
767,302.47146,47.75,59885.27495,21.52886,240,0.00176,1.9812,ztfg,-1
730,312.82187,40.55,59885.27785,21.52886,240,0.00167,1.76071,ztfg,-1
802,324.38344,54.95,59885.28074,21.52886,240,0.00159,1.45208,ztfg,-1
801,313.28596,54.95,59885.28363,21.52886,240,0.00142,1.67842,ztfg,-1
852,334.28571,69.35,59885.28653,21.52886,240,0.00117,1.44162,ztfg,-1
833,8.57143,69.35,59885.28942,21.52886,240,0.00098,1.2628,ztfg,-1
739,32.32418,47.75,59885.29231,21.52886,240,0.0013,1.03421,ztfg,-1
655,55.06078,33.35,59885.29521,21.52886,240,0.00156,1.07262,ztfg,-1
558,59.37382,18.95,59885.2981,21.52886,240,0.00154,1.14699,ztfg,-1
654,47.277,33.35,59885.30099,21.52886,240,0.00147,1.02628,ztfg,-1
608,61.1664,26.15,59885.30389,21.52886,240,0.00131,1.10872,ztfg,-1
604,31.064,26.15,59885.30678,21.52886,240,0.00123,1.0086,ztfg,-1
699,45.9756,40.55,59885.30968,21.52886,240,0.00115,1.02047,ztfg,-1
700,54.52367,40.55,59885.31257,21.52886,240,0.00114,1.0432,ztfg,-1
695,11.9,40.4,59885.31546,21.52886,240,0.00114,1.07248,ztfg,-1
1690,345.44111,29.75,59885.31836,21.52886,240,0.00126,1.40108,ztfg,-1
647,353.436,26.15,59885.32125,21.52886,240,0.00093,1.30372,ztfg,-1
1547,15.96916,15.35,59885.32414,21.52886,240,0.00098,1.13468,ztfg,-1
1392,22.61156,-6.25,59885.32704,21.52886,240,0.00126,1.3725,ztfg,-1
1444,26.02046,0.95,59885.32993,21.52886,240,0.00077,1.23114,ztfg,-1
1647,15.90016,29.75,59885.33282,21.52886,240,0.00072,1.09014,ztfg,-1
776,38.72562,54.95,59885.33572,21.52886,240,0.00091,1.07874,ztfg,-1
853,351.42857,69.35,59885.33861,21.52886,240,0.00095,1.45511,ztfg,-1
1734,355.487,36.95,59885.3415,21.52886,240,0.00075,1.33024,ztfg,-1
648,0.57433,33.35,59885.3422,21.52886,240,0.07091,1.27104,ztfr,-1
692,345.00678,33.35,59885.34509,21.52886,240,0.06114,1.60543,ztfr,-1
693,352.79056,33.35,59885.34799,21.52886,240,0.06071,1.44205,ztfr,-1
602,16.0128,26.15,59885.35088,21.52886,240,0.05062,1.15441,ztfr,-1
601,8.4872,26.15,59885.35377,21.52886,240,0.04109,1.25433,ztfr,-1
502,22.72637,11.75,59885.35667,21.52886,240,0.0394,1.20892,ztfr,-1
649,8.35811,33.35,59885.35956,21.52886,240,0.03717,1.25006,ztfr,-1
552,15.87491,18.95,59885.36245,21.52886,240,0.0319,1.24805,ztfr,-1
553,23.12473,18.95,59885.36535,21.52886,240,0.02738,1.17616,ztfr,-1
399,22.79327,-2.65,59885.36824,21.52886,240,0.02501,1.48453,ztfr,-1
450,26.27176,4.55,59885.37113,21.52886,240,0.01991,1.31615,ztfr,-1
449,19.26088,4.55,59885.37403,21.52886,240,0.01426,1.44292,ztfr,-1
347,19.29919,-9.85,59885.37692,21.52886,240,0.01372,1.8557,ztfr,-1
605,38.5896,26.15,59885.37981,21.52886,240,0.00617,1.06406,ztfr,-1
738,22.28709,47.75,59885.38271,21.52886,240,0.00674,1.1852,ztfr,-1
697,28.87947,40.55,59885.3856,21.52886,240,0.0063,1.12685,ztfr,-1
773,6.95487,54.95,59885.38849,21.52886,240,0.00543,1.3973,ztfr,-1
650,16.14189,33.35,59885.39139,21.52886,240,0.00514,1.30304,ztfr,-1
653,39.49322,33.35,59885.39428,21.52886,240,0.00496,1.07519,ztfr,-1
1646,8.59984,29.75,59885.39718,21.52886,240,0.00485,1.51721,ztfr,-1
735,355.0372,40.55,59885.40007,21.52886,240,0.00492,1.82178,ztfr,-1
804,345.77437,54.95,59885.40296,21.52886,240,0.00493,1.95914,ztfr,-1
805,356.36462,54.95,59885.40586,21.52886,240,0.00435,1.69905,ztfr,-1
600,0.9616,26.15,59885.40875,21.52886,240,0.00402,1.98677,ztfr,-1
603,23.5384,26.15,59885.41164,21.52886,240,0.00438,1.34555,ztfr,-1
556,44.87418,18.95,59885.41454,21.52886,240,0.00392,1.13952,ztfr,-1
505,43.67912,11.75,59885.41743,21.52886,240,0.00382,1.21929,ztfr,-1
652,31.70944,33.35,59885.42032,21.52886,240,0.00364,1.23135,ztfr,-1
555,37.62436,18.95,59885.42322,21.52886,240,0.00348,1.25049,ztfr,-1
1598,15.77495,22.55,59885.42611,21.52886,240,0.00283,1.71228,ztfr,-1
694,3.4686,40.55,59885.429,21.52886,240,0.00311,1.89486,ztfr,-1
737,12.25,47.75,59885.4319,21.52886,240,0.00273,1.58952,ztfr,-1
698,37.42753,40.55,59885.43479,21.52886,240,0.00235,1.21221,ztfr,-1
557,52.124,18.95,59885.43768,21.52886,240,0.00255,1.14906,ztfr,-1
506,50.66337,11.75,59885.44058,21.52886,240,0.00272,1.23446,ztfr,-1
