489 295.13032 4.55000 58598.39253 21.65000 299 0.00957 2.05111 g -1
592 303.37673 18.95000 58598.39612 21.65000 299 0.00526 1.93779 g -1
437 291.41827 -2.65000 58598.39971 21.65000 299 0.00722 2.02386 g -1
593 310.62655 18.95000 58598.41047 21.65000 299 0.01781 2.04042 g -1
542 305.89962 11.75000 58598.41406 21.65000 299 0.01052 1.95541 g -1
643 323.33360 26.15000 58598.43559 21.65000 299 0.01764 2.02521 g -1
690 329.43922 33.35000 58598.44277 21.65000 299 0.00490 2.01779 g -1
644 330.85920 26.15000 58598.45712 21.65000 299 0.02187 2.01294 g -1
644 330.85920 26.15000 58598.45781 21.65000 299 0.02187 2.00053 r -1
593 310.62655 18.95000 58598.46140 21.65000 299 0.01781 1.42216 r -1
643 323.33360 26.15000 58598.46499 21.65000 299 0.01764 1.61417 r -1
542 305.89962 11.75000 58598.46858 21.65000 299 0.01052 1.37280 r -1
489 295.13032 4.55000 58598.47216 21.65000 299 0.00957 1.29575 r -1
437 291.41827 -2.65000 58598.47575 21.65000 299 0.00722 1.35728 r -1
592 303.37673 18.95000 58598.47934 21.65000 299 0.00526 1.20724 r -1
690 329.43922 33.35000 58598.48293 21.65000 299 0.00490 1.52170 r -1
644 330.85920 26.15000 58598.48362 21.65000 299 0.02187 1.63819 g -1
593 310.62655 18.95000 58598.48721 21.65000 299 0.01781 1.26280 g -1
643 323.33360 26.15000 58598.49080 21.65000 299 0.01764 1.39000 g -1
542 305.89962 11.75000 58598.49439 21.65000 299 0.01052 1.23860 g -1
489 295.13032 4.55000 58598.49797 21.65000 299 0.00957 1.20826 g -1
437 291.41827 -2.65000 58598.50156 21.65000 299 0.00722 1.27906 g -1
