fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59884.07819,22.88176644665579,299,0.04633,1.81218,g,-1,1
855,36.0,76.55,59884.07819,21.5714810605547,299,0.04633,1.81218,g,-1,2
855,36.0,76.55,59884.07819,20.442109630138585,299,0.04633,1.81218,g,-1,3
855,36.0,76.55,59884.07819,19.48478678791105,299,0.04633,1.81218,g,-1,4
855,36.0,76.55,59884.07819,20.484656664034677,299,0.04633,1.81218,g,-1,5
855,36.0,76.55,59884.07819,22.501990161307642,299,0.04633,1.81218,g,-1,6
855,36.0,76.55,59884.07819,21.39149982052344,299,0.04633,1.81218,g,-1,7
855,36.0,76.55,59884.07819,20.20426531991918,299,0.04633,1.81218,g,-1,8
855,36.0,76.55,59884.07819,21.62459464890139,299,0.04633,1.81218,g,-1,9
855,36.0,76.55,59884.07819,20.338087639622476,299,0.04633,1.81218,g,-1,10
855,36.0,76.55,59884.07819,21.617602088203846,299,0.04633,1.81218,g,-1,11
855,36.0,76.55,59884.07819,21.089341850717357,299,0.04633,1.81218,g,-1,12
855,36.0,76.55,59884.07819,21.25277295131657,299,0.04633,1.81218,g,-1,13
855,36.0,76.55,59884.07819,20.37372142795681,299,0.04633,1.81218,g,-1,14
855,36.0,76.55,59884.07819,21.317223004703887,299,0.04633,1.81218,g,-1,15
855,36.0,76.55,59884.07819,19.85349235356391,299,0.04633,1.81218,g,-1,16
854,12.0,76.55,59884.08178,19.936675046274413,299,0.03372,1.58038,g,-1,1
854,12.0,76.55,59884.08178,18.83100050981126,299,0.03372,1.58038,g,-1,2
854,12.0,76.55,59884.08178,20.822135815131645,299,0.03372,1.58038,g,-1,3
854,12.0,76.55,59884.08178,19.851373011908972,299,0.03372,1.58038,g,-1,4
854,12.0,76.55,59884.08178,20.713617255020658,299,0.03372,1.58038,g,-1,5
854,12.0,76.55,59884.08178,20.92356399261577,299,0.03372,1.58038,g,-1,6
854,12.0,76.55,59884.08178,21.34400704053773,299,0.03372,1.58038,g,-1,7
854,12.0,76.55,59884.08178,22.179180195203806,299,0.03372,1.58038,g,-1,8
854,12.0,76.55,59884.08178,21.250934847907853,299,0.03372,1.58038,g,-1,9
854,12.0,76.55,59884.08178,20.865023857273105,299,0.03372,1.58038,g,-1,10
854,12.0,76.55,59884.08178,21.039850012781912,299,0.03372,1.58038,g,-1,11
854,12.0,76.55,59884.08178,22.528485795627034,299,0.03372,1.58038,g,-1,12
854,12.0,76.55,59884.08178,21.48040233856818,299,0.03372,1.58038,g,-1,13
854,12.0,76.55,59884.08178,19.933614960634525,299,0.03372,1.58038,g,-1,14
854,12.0,76.55,59884.08178,18.25360023719552,299,0.03372,1.58038,g,-1,15
854,12.0,76.55,59884.08178,21.722601829198073,299,0.03372,1.58038,g,-1,16
868,348.0,76.55,59884.08537,22.017831810723152,299,0.01232,1.43953,g,-1,1
868,348.0,76.55,59884.08537,21.40986369519981,299,0.01232,1.43953,g,-1,2
868,348.0,76.55,59884.08537,21.2891562290125,299,0.01232,1.43953,g,-1,3
868,348.0,76.55,59884.08537,22.121102792618853,299,0.01232,1.43953,g,-1,4
868,348.0,76.55,59884.08537,20.354886995784558,299,0.01232,1.43953,g,-1,5
868,348.0,76.55,59884.08537,20.083949594803013,299,0.01232,1.43953,g,-1,6
868,348.0,76.55,59884.08537,21.248464119073716,299,0.01232,1.43953,g,-1,7
868,348.0,76.55,59884.08537,19.497700372876615,299,0.01232,1.43953,g,-1,8
868,348.0,76.55,59884.08537,21.529364822860245,299,0.01232,1.43953,g,-1,9
868,348.0,76.55,59884.08537,20.706140721791563,299,0.01232,1.43953,g,-1,10
868,348.0,76.55,59884.08537,21.21148757538869,299,0.01232,1.43953,g,-1,11
868,348.0,76.55,59884.08537,21.396771667948414,299,0.01232,1.43953,g,-1,12
868,348.0,76.55,59884.08537,21.244522534256518,299,0.01232,1.43953,g,-1,13
868,348.0,76.55,59884.08537,21.159031188258002,299,0.01232,1.43953,g,-1,14
868,348.0,76.55,59884.08537,21.464112266885405,299,0.01232,1.43953,g,-1,15
868,348.0,76.55,59884.08537,20.262723597186028,299,0.01232,1.43953,g,-1,16
852,334.28571,69.35,59884.08896,19.91574894530217,299,0.00698,1.26256,g,-1,1
852,334.28571,69.35,59884.08896,20.74660340377839,299,0.00698,1.26256,g,-1,2
852,334.28571,69.35,59884.08896,20.471784752520993,299,0.00698,1.26256,g,-1,3
852,334.28571,69.35,59884.08896,21.82878982173974,299,0.00698,1.26256,g,-1,4
852,334.28571,69.35,59884.08896,22.045310680186287,299,0.00698,1.26256,g,-1,5
852,334.28571,69.35,59884.08896,22.999195614662064,299,0.00698,1.26256,g,-1,6
852,334.28571,69.35,59884.08896,20.445211423449354,299,0.00698,1.26256,g,-1,7
852,334.28571,69.35,59884.08896,19.94207515715953,299,0.00698,1.26256,g,-1,8
852,334.28571,69.35,59884.08896,20.155489821205453,299,0.00698,1.26256,g,-1,9
852,334.28571,69.35,59884.08896,20.811637630025743,299,0.00698,1.26256,g,-1,10
852,334.28571,69.35,59884.08896,21.279558345461318,299,0.00698,1.26256,g,-1,11
852,334.28571,69.35,59884.08896,20.4148946266804,299,0.00698,1.26256,g,-1,12
852,334.28571,69.35,59884.08896,19.467342810064423,299,0.00698,1.26256,g,-1,13
852,334.28571,69.35,59884.08896,19.954574389755933,299,0.00698,1.26256,g,-1,14
852,334.28571,69.35,59884.08896,20.867624583887434,299,0.00698,1.26256,g,-1,15
852,334.28571,69.35,59884.08896,21.352518139866543,299,0.00698,1.26256,g,-1,16
