fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59884.07819,20.555313253028775,299,0.04633,1.81218,g,-1,1
855,36.0,76.55,59884.07819,19.888961233813685,299,0.04633,1.81218,g,-1,2
855,36.0,76.55,59884.07819,21.553354869148457,299,0.04633,1.81218,g,-1,3
855,36.0,76.55,59884.07819,19.996569292889973,299,0.04633,1.81218,g,-1,4
855,36.0,76.55,59884.07819,21.820459678457034,299,0.04633,1.81218,g,-1,5
855,36.0,76.55,59884.07819,21.694373540735402,299,0.04633,1.81218,g,-1,6
855,36.0,76.55,59884.07819,20.909361911755653,299,0.04633,1.81218,g,-1,7
855,36.0,76.55,59884.07819,20.980994460352637,299,0.04633,1.81218,g,-1,8
855,36.0,76.55,59884.07819,21.346945378498877,299,0.04633,1.81218,g,-1,9
855,36.0,76.55,59884.07819,19.979614922298914,299,0.04633,1.81218,g,-1,10
855,36.0,76.55,59884.07819,21.052502268476506,299,0.04633,1.81218,g,-1,11
855,36.0,76.55,59884.07819,20.031612238898585,299,0.04633,1.81218,g,-1,12
855,36.0,76.55,59884.07819,23.31265329018444,299,0.04633,1.81218,g,-1,13
855,36.0,76.55,59884.07819,20.1524135296462,299,0.04633,1.81218,g,-1,14
855,36.0,76.55,59884.07819,21.706490810732056,299,0.04633,1.81218,g,-1,15
855,36.0,76.55,59884.07819,20.367224977006092,299,0.04633,1.81218,g,-1,16
854,12.0,76.55,59884.08178,21.715138956066745,299,0.03372,1.58038,g,-1,1
854,12.0,76.55,59884.08178,20.535224589656107,299,0.03372,1.58038,g,-1,2
854,12.0,76.55,59884.08178,20.73831440175115,299,0.03372,1.58038,g,-1,3
854,12.0,76.55,59884.08178,21.524746936592685,299,0.03372,1.58038,g,-1,4
854,12.0,76.55,59884.08178,21.309401555813434,299,0.03372,1.58038,g,-1,5
854,12.0,76.55,59884.08178,21.527761538123084,299,0.03372,1.58038,g,-1,6
854,12.0,76.55,59884.08178,21.45877364032654,299,0.03372,1.58038,g,-1,7
854,12.0,76.55,59884.08178,20.4697449383187,299,0.03372,1.58038,g,-1,8
854,12.0,76.55,59884.08178,20.790741210471836,299,0.03372,1.58038,g,-1,9
854,12.0,76.55,59884.08178,21.58229393706056,299,0.03372,1.58038,g,-1,10
854,12.0,76.55,59884.08178,20.73671469393418,299,0.03372,1.58038,g,-1,11
854,12.0,76.55,59884.08178,22.500402106844238,299,0.03372,1.58038,g,-1,12
854,12.0,76.55,59884.08178,20.767132624705393,299,0.03372,1.58038,g,-1,13
854,12.0,76.55,59884.08178,20.17551884836434,299,0.03372,1.58038,g,-1,14
854,12.0,76.55,59884.08178,20.42733098981639,299,0.03372,1.58038,g,-1,15
854,12.0,76.55,59884.08178,16.759089608088527,299,0.03372,1.58038,g,-1,16
868,348.0,76.55,59884.08537,21.445322781435824,299,0.01232,1.43953,g,-1,1
868,348.0,76.55,59884.08537,20.087897413215714,299,0.01232,1.43953,g,-1,2
868,348.0,76.55,59884.08537,19.991616883543664,299,0.01232,1.43953,g,-1,3
868,348.0,76.55,59884.08537,20.72304531227927,299,0.01232,1.43953,g,-1,4
868,348.0,76.55,59884.08537,20.40211928481461,299,0.01232,1.43953,g,-1,5
868,348.0,76.55,59884.08537,20.301183821300032,299,0.01232,1.43953,g,-1,6
868,348.0,76.55,59884.08537,21.399285954713896,299,0.01232,1.43953,g,-1,7
868,348.0,76.55,59884.08537,20.74130988997644,299,0.01232,1.43953,g,-1,8
868,348.0,76.55,59884.08537,21.916968836724816,299,0.01232,1.43953,g,-1,9
868,348.0,76.55,59884.08537,22.00429238019245,299,0.01232,1.43953,g,-1,10
868,348.0,76.55,59884.08537,18.572022065742665,299,0.01232,1.43953,g,-1,11
868,348.0,76.55,59884.08537,18.883332384961193,299,0.01232,1.43953,g,-1,12
868,348.0,76.55,59884.08537,23.655301267566582,299,0.01232,1.43953,g,-1,13
868,348.0,76.55,59884.08537,21.909337765669992,299,0.01232,1.43953,g,-1,14
868,348.0,76.55,59884.08537,22.586601489305664,299,0.01232,1.43953,g,-1,15
868,348.0,76.55,59884.08537,19.89630606564516,299,0.01232,1.43953,g,-1,16
852,334.28571,69.35,59884.08896,20.153935620470374,299,0.00698,1.26256,g,-1,1
852,334.28571,69.35,59884.08896,20.211064009849533,299,0.00698,1.26256,g,-1,2
852,334.28571,69.35,59884.08896,22.771713809498525,299,0.00698,1.26256,g,-1,3
852,334.28571,69.35,59884.08896,21.097352714505835,299,0.00698,1.26256,g,-1,4
852,334.28571,69.35,59884.08896,19.836452763031062,299,0.00698,1.26256,g,-1,5
852,334.28571,69.35,59884.08896,19.154027623887444,299,0.00698,1.26256,g,-1,6
852,334.28571,69.35,59884.08896,20.00431751785969,299,0.00698,1.26256,g,-1,7
852,334.28571,69.35,59884.08896,21.007474195342194,299,0.00698,1.26256,g,-1,8
852,334.28571,69.35,59884.08896,20.20628453133326,299,0.00698,1.26256,g,-1,9
852,334.28571,69.35,59884.08896,21.36854970627021,299,0.00698,1.26256,g,-1,10
852,334.28571,69.35,59884.08896,22.962913111977485,299,0.00698,1.26256,g,-1,11
852,334.28571,69.35,59884.08896,20.925878997120154,299,0.00698,1.26256,g,-1,12
852,334.28571,69.35,59884.08896,21.00537706309837,299,0.00698,1.26256,g,-1,13
852,334.28571,69.35,59884.08896,20.42344143018335,299,0.00698,1.26256,g,-1,14
852,334.28571,69.35,59884.08896,21.354438557502775,299,0.00698,1.26256,g,-1,15
852,334.28571,69.35,59884.08896,19.934029817703852,299,0.00698,1.26256,g,-1,16
835,42.85714,69.35,59884.09255,20.300674473578766,299,0.00597,1.87855,g,-1,1
835,42.85714,69.35,59884.09255,21.358361953959882,299,0.00597,1.87855,g,-1,2
835,42.85714,69.35,59884.09255,19.128141177565944,299,0.00597,1.87855,g,-1,3
835,42.85714,69.35,59884.09255,22.180844587305117,299,0.00597,1.87855,g,-1,4
835,42.85714,69.35,59884.09255,22.189413916495464,299,0.00597,1.87855,g,-1,5
835,42.85714,69.35,59884.09255,20.649401143430502,299,0.00597,1.87855,g,-1,6
835,42.85714,69.35,59884.09255,19.84169692124443,299,0.00597,1.87855,g,-1,7
835,42.85714,69.35,59884.09255,21.122276336166205,299,0.00597,1.87855,g,-1,8
835,42.85714,69.35,59884.09255,20.97564954904207,299,0.00597,1.87855,g,-1,9
835,42.85714,69.35,59884.09255,20.53589887666264,299,0.00597,1.87855,g,-1,10
