fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59886.07705,19.393648275689923,240,0.04633,1.79522,r,-1,1
855,36.0,76.55,59886.07705,20.896965664548468,240,0.04633,1.79522,r,-1,2
855,36.0,76.55,59886.07705,21.419162411548857,240,0.04633,1.79522,r,-1,3
855,36.0,76.55,59886.07705,22.246328439520344,240,0.04633,1.79522,r,-1,4
855,36.0,76.55,59886.07705,22.457074272918902,240,0.04633,1.79522,r,-1,5
855,36.0,76.55,59886.07705,22.768989056001885,240,0.04633,1.79522,r,-1,6
855,36.0,76.55,59886.07705,20.481058354270743,240,0.04633,1.79522,r,-1,7
855,36.0,76.55,59886.07705,21.32432209603081,240,0.04633,1.79522,r,-1,8
855,36.0,76.55,59886.07705,21.032278516452774,240,0.04633,1.79522,r,-1,9
855,36.0,76.55,59886.07705,19.655057683624,240,0.04633,1.79522,r,-1,10
855,36.0,76.55,59886.07705,22.82043914188153,240,0.04633,1.79522,r,-1,11
855,36.0,76.55,59886.07705,20.714973950520918,240,0.04633,1.79522,r,-1,12
855,36.0,76.55,59886.07705,20.458279882064694,240,0.04633,1.79522,r,-1,13
855,36.0,76.55,59886.07705,21.11079616008428,240,0.04633,1.79522,r,-1,14
855,36.0,76.55,59886.07705,21.270839501102277,240,0.04633,1.79522,r,-1,15
855,36.0,76.55,59886.07705,21.13911479619062,240,0.04633,1.79522,r,-1,16
854,12.0,76.55,59886.07994,21.438740071000804,240,0.03372,1.57105,r,-1,1
854,12.0,76.55,59886.07994,21.938635018547778,240,0.03372,1.57105,r,-1,2
854,12.0,76.55,59886.07994,21.390142895484992,240,0.03372,1.57105,r,-1,3
854,12.0,76.55,59886.07994,20.406634681255696,240,0.03372,1.57105,r,-1,4
854,12.0,76.55,59886.07994,21.317647796650377,240,0.03372,1.57105,r,-1,5
854,12.0,76.55,59886.07994,20.835427686213542,240,0.03372,1.57105,r,-1,6
854,12.0,76.55,59886.07994,21.55654153472489,240,0.03372,1.57105,r,-1,7
854,12.0,76.55,59886.07994,23.00165468778517,240,0.03372,1.57105,r,-1,8
854,12.0,76.55,59886.07994,20.003236444571264,240,0.03372,1.57105,r,-1,9
854,12.0,76.55,59886.07994,21.649936765013564,240,0.03372,1.57105,r,-1,10
854,12.0,76.55,59886.07994,20.366336592001538,240,0.03372,1.57105,r,-1,11
854,12.0,76.55,59886.07994,21.499577157896496,240,0.03372,1.57105,r,-1,12
854,12.0,76.55,59886.07994,20.536366545646143,240,0.03372,1.57105,r,-1,13
854,12.0,76.55,59886.07994,20.718562165949045,240,0.03372,1.57105,r,-1,14
854,12.0,76.55,59886.07994,21.11454060550103,240,0.03372,1.57105,r,-1,15
854,12.0,76.55,59886.07994,20.884749623929746,240,0.03372,1.57105,r,-1,16
868,348.0,76.55,59886.08283,22.3003179062357,240,0.01232,1.43549,r,-1,1
868,348.0,76.55,59886.08283,22.02248560174802,240,0.01232,1.43549,r,-1,2
868,348.0,76.55,59886.08283,21.670288315551552,240,0.01232,1.43549,r,-1,3
868,348.0,76.55,59886.08283,21.966692434114126,240,0.01232,1.43549,r,-1,4
868,348.0,76.55,59886.08283,22.36825121333379,240,0.01232,1.43549,r,-1,5
868,348.0,76.55,59886.08283,20.866528716588608,240,0.01232,1.43549,r,-1,6
868,348.0,76.55,59886.08283,20.408415858255847,240,0.01232,1.43549,r,-1,7
868,348.0,76.55,59886.08283,21.17301413810092,240,0.01232,1.43549,r,-1,8
868,348.0,76.55,59886.08283,21.058469214951952,240,0.01232,1.43549,r,-1,9
868,348.0,76.55,59886.08283,21.49298545922087,240,0.01232,1.43549,r,-1,10
868,348.0,76.55,59886.08283,22.173729009944754,240,0.01232,1.43549,r,-1,11
868,348.0,76.55,59886.08283,22.428341679233032,240,0.01232,1.43549,r,-1,12
868,348.0,76.55,59886.08283,22.440149541085525,240,0.01232,1.43549,r,-1,13
868,348.0,76.55,59886.08283,20.917334451066623,240,0.01232,1.43549,r,-1,14
868,348.0,76.55,59886.08283,21.251685729790548,240,0.01232,1.43549,r,-1,15
