fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59884.07819,21.331831504630244,299,0.04633,1.81218,g,-1,1
855,36.0,76.55,59884.07819,20.707312821395206,299,0.04633,1.81218,g,-1,2
855,36.0,76.55,59884.07819,20.534478331285907,299,0.04633,1.81218,g,-1,3
855,36.0,76.55,59884.07819,21.81982252131775,299,0.04633,1.81218,g,-1,4
855,36.0,76.55,59884.07819,20.009374044788196,299,0.04633,1.81218,g,-1,5
855,36.0,76.55,59884.07819,20.717254090881838,299,0.04633,1.81218,g,-1,6
855,36.0,76.55,59884.07819,21.026208122478806,299,0.04633,1.81218,g,-1,7
855,36.0,76.55,59884.07819,20.39537950906769,299,0.04633,1.81218,g,-1,8
855,36.0,76.55,59884.07819,21.31795270452655,299,0.04633,1.81218,g,-1,9
855,36.0,76.55,59884.07819,21.801979861633928,299,0.04633,1.81218,g,-1,10
855,36.0,76.55,59884.07819,19.83975153836066,299,0.04633,1.81218,g,-1,11
855,36.0,76.55,59884.07819,21.566132886531992,299,0.04633,1.81218,g,-1,12
855,36.0,76.55,59884.07819,20.524788163787733,299,0.04633,1.81218,g,-1,13
855,36.0,76.55,59884.07819,22.05210747721733,299,0.04633,1.81218,g,-1,14
855,36.0,76.55,59884.07819,20.610085412539636,299,0.04633,1.81218,g,-1,15
855,36.0,76.55,59884.07819,21.625383008697806,299,0.04633,1.81218,g,-1,16
854,12.0,76.55,59884.08178,21.806379725750148,299,0.03372,1.58038,g,-1,1
854,12.0,76.55,59884.08178,21.158715774528098,299,0.03372,1.58038,g,-1,2
854,12.0,76.55,59884.08178,21.124934098086754,299,0.03372,1.58038,g,-1,3
854,12.0,76.55,59884.08178,21.977410967046062,299,0.03372,1.58038,g,-1,4
854,12.0,76.55,59884.08178,21.506103704230647,299,0.03372,1.58038,g,-1,5
854,12.0,76.55,59884.08178,21.52250513027603,299,0.03372,1.58038,g,-1,6
854,12.0,76.55,59884.08178,19.581788869063576,299,0.03372,1.58038,g,-1,7
854,12.0,76.55,59884.08178,20.42809727628191,299,0.03372,1.58038,g,-1,8
854,12.0,76.55,59884.08178,22.07683301271185,299,0.03372,1.58038,g,-1,9
854,12.0,76.55,59884.08178,21.58129253970036,299,0.03372,1.58038,g,-1,10
854,12.0,76.55,59884.08178,20.349719299840388,299,0.03372,1.58038,g,-1,11
854,12.0,76.55,59884.08178,21.616602784422405,299,0.03372,1.58038,g,-1,12
854,12.0,76.55,59884.08178,20.846557699861883,299,0.03372,1.58038,g,-1,13
854,12.0,76.55,59884.08178,18.96817112268109,299,0.03372,1.58038,g,-1,14
854,12.0,76.55,59884.08178,20.784977898800346,299,0.03372,1.58038,g,-1,15
854,12.0,76.55,59884.08178,23.271771822956147,299,0.03372,1.58038,g,-1,16
868,348.0,76.55,59884.08537,20.34554055069718,299,0.01232,1.43953,g,-1,1
868,348.0,76.55,59884.08537,19.68195568325068,299,0.01232,1.43953,g,-1,2
868,348.0,76.55,59884.08537,21.20280078474658,299,0.01232,1.43953,g,-1,3
868,348.0,76.55,59884.08537,21.211671383611414,299,0.01232,1.43953,g,-1,4
868,348.0,76.55,59884.08537,20.474125863801927,299,0.01232,1.43953,g,-1,5
868,348.0,76.55,59884.08537,20.291142794732323,299,0.01232,1.43953,g,-1,6
868,348.0,76.55,59884.08537,21.891933422330556,299,0.01232,1.43953,g,-1,7
