fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59884.07819,21.275959523977548,299,0.04633,1.81218,g,-1,1
855,36.0,76.55,59884.07819,20.68421200913518,299,0.04633,1.81218,g,-1,2
855,36.0,76.55,59884.07819,21.241622790342866,299,0.04633,1.81218,g,-1,3
855,36.0,76.55,59884.07819,21.751812190673707,299,0.04633,1.81218,g,-1,4
855,36.0,76.55,59884.07819,19.598538886192912,299,0.04633,1.81218,g,-1,5
855,36.0,76.55,59884.07819,19.10719393578236,299,0.04633,1.81218,g,-1,6
855,36.0,76.55,59884.07819,18.791379816524405,299,0.04633,1.81218,g,-1,7
855,36.0,76.55,59884.07819,20.95287801694708,299,0.04633,1.81218,g,-1,8
855,36.0,76.55,59884.07819,20.754804065291893,299,0.04633,1.81218,g,-1,9
855,36.0,76.55,59884.07819,22.180697380212393,299,0.04633,1.81218,g,-1,10
855,36.0,76.55,59884.07819,21.338268866269612,299,0.04633,1.81218,g,-1,11
855,36.0,76.55,59884.07819,20.311512687368644,299,0.04633,1.81218,g,-1,12
855,36.0,76.55,59884.07819,19.47901660183315,299,0.04633,1.81218,g,-1,13
855,36.0,76.55,59884.07819,23.114726489750858,299,0.04633,1.81218,g,-1,14
855,36.0,76.55,59884.07819,21.684132783296697,299,0.04633,1.81218,g,-1,15
855,36.0,76.55,59884.07819,21.25350881496635,299,0.04633,1.81218,g,-1,16
854,12.0,76.55,59884.08178,18.77636831643082,299,0.03372,1.58038,g,-1,1
854,12.0,76.55,59884.08178,19.504309275849305,299,0.03372,1.58038,g,-1,2
854,12.0,76.55,59884.08178,19.567070423469882,299,0.03372,1.58038,g,-1,3
854,12.0,76.55,59884.08178,22.137359360403707,299,0.03372,1.58038,g,-1,4
854,12.0,76.55,59884.08178,22.165601567017738,299,0.03372,1.58038,g,-1,5
854,12.0,76.55,59884.08178,19.699698848419214,299,0.03372,1.58038,g,-1,6
