fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59884.07819,21.068842222807543,299,0.04633,1.81218,g,-1,1
855,36.0,76.55,59884.07819,19.214737481087166,299,0.04633,1.81218,g,-1,2
855,36.0,76.55,59884.07819,21.129813602472495,299,0.04633,1.81218,g,-1,3
855,36.0,76.55,59884.07819,21.054006724730314,299,0.04633,1.81218,g,-1,4
855,36.0,76.55,59884.07819,22.20908011556739,299,0.04633,1.81218,g,-1,5
855,36.0,76.55,59884.07819,19.94069679061852,299,0.04633,1.81218,g,-1,6
855,36.0,76.55,59884.07819,19.411829861309087,299,0.04633,1.81218,g,-1,7
855,36.0,76.55,59884.07819,20.384538511694164,299,0.04633,1.81218,g,-1,8
855,36.0,76.55,59884.07819,21.657524510326947,299,0.04633,1.81218,g,-1,9
855,36.0,76.55,59884.07819,21.35875645673849,299,0.04633,1.81218,g,-1,10
855,36.0,76.55,59884.07819,19.242201823387855,299,0.04633,1.81218,g,-1,11
855,36.0,76.55,59884.07819,19.374431519512452,299,0.04633,1.81218,g,-1,12
855,36.0,76.55,59884.07819,21.215396906778487,299,0.04633,1.81218,g,-1,13
855,36.0,76.55,59884.07819,19.509305686265783,299,0.04633,1.81218,g,-1,14
855,36.0,76.55,59884.07819,21.695662342986694,299,0.04633,1.81218,g,-1,15
855,36.0,76.55,59884.07819,22.445907210629336,299,0.04633,1.81218,g,-1,16
854,12.0,76.55,59884.08178,19.67569327101165,299,0.03372,1.58038,g,-1,1
854,12.0,76.55,59884.08178,22.002504512709997,299,0.03372,1.58038,g,-1,2
854,12.0,76.55,59884.08178,20.51800807713274,299,0.03372,1.58038,g,-1,3
854,12.0,76.55,59884.08178,19.752437487255868,299,0.03372,1.58038,g,-1,4
854,12.0,76.55,59884.08178,21.844348390446815,299,0.03372,1.58038,g,-1,5
854,12.0,76.55,59884.08178,20.68519562823927,299,0.03372,1.58038,g,-1,6
854,12.0,76.55,59884.08178,21.0728709928225,299,0.03372,1.58038,g,-1,7
854,12.0,76.55,59884.08178,21.13579848362236,299,0.03372,1.58038,g,-1,8
854,12.0,76.55,59884.08178,19.28098645945421,299,0.03372,1.58038,g,-1,9
854,12.0,76.55,59884.08178,21.04593728831352,299,0.03372,1.58038,g,-1,10
854,12.0,76.55,59884.08178,22.206938061531716,299,0.03372,1.58038,g,-1,11
854,12.0,76.55,59884.08178,22.67551342989351,299,0.03372,1.58038,g,-1,12
854,12.0,76.55,59884.08178,22.082032813890393,299,0.03372,1.58038,g,-1,13
854,12.0,76.55,59884.08178,22.570801790901122,299,0.03372,1.58038,g,-1,14
854,12.0,76.55,59884.08178,21.1855355162043,299,0.03372,1.58038,g,-1,15
854,12.0,76.55,59884.08178,20.665346757380142,299,0.03372,1.58038,g,-1,16
868,348.0,76.55,59884.08537,21.65997039441424,299,0.01232,1.43953,g,-1,1
868,348.0,76.55,59884.08537,20.901679060642696,299,0.01232,1.43953,g,-1,2
868,348.0,76.55,59884.08537,21.887981730118486,299,0.01232,1.43953,g,-1,3
868,348.0,76.55,59884.08537,22.722136725768895,299,0.01232,1.43953,g,-1,4
868,348.0,76.55,59884.08537,21.69518478547779,299,0.01232,1.43953,g,-1,5
868,348.0,76.55,59884.08537,20.09981593784251,299,0.01232,1.43953,g,-1,6
868,348.0,76.55,59884.08537,22.233197834811005,299,0.01232,1.43953,g,-1,7
868,348.0,76.55,59884.08537,21.105254777043893,299,0.01232,1.43953,g,-1,8
868,348.0,76.55,59884.08537,20.961131117043475,299,0.01232,1.43953,g,-1,9
868,348.0,76.55,59884.08537,19.901651731322893,299,0.01232,1.43953,g,-1,10
868,348.0,76.55,59884.08537,21.62191446109618,299,0.01232,1.43953,g,-1,11
868,348.0,76.55,59884.08537,22.583624970296317,299,0.01232,1.43953,g,-1,12
868,348.0,76.55,59884.08537,22.254597633376317,299,0.01232,1.43953,g,-1,13
868,348.0,76.55,59884.08537,21.292646668427533,299,0.01232,1.43953,g,-1,14
868,348.0,76.55,59884.08537,20.851515147341836,299,0.01232,1.43953,g,-1,15
868,348.0,76.55,59884.08537,17.728034016099834,299,0.01232,1.43953,g,-1,16
852,334.28571,69.35,59884.08896,21.3301663984038,299,0.00698,1.26256,g,-1,1
852,334.28571,69.35,59884.08896,20.503314242312136,299,0.00698,1.26256,g,-1,2
852,334.28571,69.35,59884.08896,21.983212730886912,299,0.00698,1.26256,g,-1,3
852,334.28571,69.35,59884.08896,19.349625091569592,299,0.00698,1.26256,g,-1,4
852,334.28571,69.35,59884.08896,21.171527742018927,299,0.00698,1.26256,g,-1,5
852,334.28571,69.35,59884.08896,20.256824982245032,299,0.00698,1.26256,g,-1,6
852,334.28571,69.35,59884.08896,20.655813870736683,299,0.00698,1.26256,g,-1,7
852,334.28571,69.35,59884.08896,19.82706654537481,299,0.00698,1.26256,g,-1,8
852,334.28571,69.35,59884.08896,20.300929201420804,299,0.00698,1.26256,g,-1,9
852,334.28571,69.35,59884.08896,22.323132002601067,299,0.00698,1.26256,g,-1,10
852,334.28571,69.35,59884.08896,21.104031222896882,299,0.00698,1.26256,g,-1,11
852,334.28571,69.35,59884.08896,20.699085090023885,299,0.00698,1.26256,g,-1,12
852,334.28571,69.35,59884.08896,21.367368176017727,299,0.00698,1.26256,g,-1,13
852,334.28571,69.35,59884.08896,21.26545199234288,299,0.00698,1.26256,g,-1,14
852,334.28571,69.35,59884.08896,21.256398708955444,299,0.00698,1.26256,g,-1,15
852,334.28571,69.35,59884.08896,20.949063558167275,299,0.00698,1.26256,g,-1,16
835,42.85714,69.35,59884.09255,23.34495055179581,299,0.00597,1.87855,g,-1,1
835,42.85714,69.35,59884.09255,21.64561338960534,299,0.00597,1.87855,g,-1,2
835,42.85714,69.35,59884.09255,18.41639849748658,299,0.00597,1.87855,g,-1,3
835,42.85714,69.35,59884.09255,21.595748403540938,299,0.00597,1.87855,g,-1,4
835,42.85714,69.35,59884.09255,21.547255740510565,299,0.00597,1.87855,g,-1,5
835,42.85714,69.35,59884.09255,21.571255704834133,299,0.00597,1.87855,g,-1,6
835,42.85714,69.35,59884.09255,21.21767304439651,299,0.00597,1.87855,g,-1,7
835,42.85714,69.35,59884.09255,21.33941014254406,299,0.00597,1.87855,g,-1,8
835,42.85714,69.35,59884.09255,21.218798126481996,299,0.00597,1.87855,g,-1,9
835,42.85714,69.35,59884.09255,21.423495311737234,299,0.00597,1.87855,g,-1,10
835,42.85714,69.35,59884.09255,21.187048777789215,299,0.00597,1.87855,g,-1,11
835,42.85714,69.35,59884.09255,21.11260460276417,299,0.00597,1.87855,g,-1,12
835,42.85714,69.35,59884.09255,23.328672890118177,299,0.00597,1.87855,g,-1,13
835,42.85714,69.35,59884.09255,21.382637050050896,299,0.00597,1.87855,g,-1,14
835,42.85714,69.35,59884.09255,20.243895754717173,299,0.00597,1.87855,g,-1,15
835,42.85714,69.35,59884.09255,21.019844624808236,299,0.00597,1.87855,g,-1,16
1865,52.43831,72.95,59884.09613,19.91634930563009,299,0.00519,1.98106,g,-1,1
1865,52.43831,72.95,59884.09613,21.728730283719404,299,0.00519,1.98106,g,-1,2
1865,52.43831,72.95,59884.09613,20.715426960262803,299,0.00519,1.98106,g,-1,3
1865,52.43831,72.95,59884.09613,21.50371202869363,299,0.00519,1.98106,g,-1,4
1865,52.43831,72.95,59884.09613,20.096792844451436,299,0.00519,1.98106,g,-1,5
1865,52.43831,72.95,59884.09613,20.174600049659944,299,0.00519,1.98106,g,-1,6
1865,52.43831,72.95,59884.09613,20.064200402277912,299,0.00519,1.98106,g,-1,7
1865,52.43831,72.95,59884.09613,19.74384881057138,299,0.00519,1.98106,g,-1,8
1865,52.43831,72.95,59884.09613,21.35183423882585,299,0.00519,1.98106,g,-1,9
1865,52.43831,72.95,59884.09613,20.92960276561764,299,0.00519,1.98106,g,-1,10
1865,52.43831,72.95,59884.09613,19.60586917782445,299,0.00519,1.98106,g,-1,11
1865,52.43831,72.95,59884.09613,19.101357275711916,299,0.00519,1.98106,g,-1,12
1865,52.43831,72.95,59884.09613,20.184484004932994,299,0.00519,1.98106,g,-1,13
1865,52.43831,72.95,59884.09613,21.014433715871363,299,0.00519,1.98106,g,-1,14
1865,52.43831,72.95,59884.09613,22.124544432449444,299,0.00519,1.98106,g,-1,15
1865,52.43831,72.95,59884.09613,19.13756862907619,299,0.00519,1.98106,g,-1,16
856,60.0,76.55,59884.09972,21.041912141455203,299,0.02386,2.01297,g,-1,1
856,60.0,76.55,59884.09972,20.961452041794587,299,0.02386,2.01297,g,-1,2
856,60.0,76.55,59884.09972,20.141923333230736,299,0.02386,2.01297,g,-1,3
856,60.0,76.55,59884.09972,19.88558419881843,299,0.02386,2.01297,g,-1,4
856,60.0,76.55,59884.09972,20.76777075455982,299,0.02386,2.01297,g,-1,5
856,60.0,76.55,59884.09972,20.07759997176346,299,0.02386,2.01297,g,-1,6
856,60.0,76.55,59884.09972,21.59291738595543,299,0.02386,2.01297,g,-1,7
856,60.0,76.55,59884.09972,20.95943909356187,299,0.02386,2.01297,g,-1,8
