fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
852,334.28571,69.35,59884.08896,20.992145903793247,299,0.00698,1.26256,g,-1,16
835,42.85714,69.35,59884.09255,20.775422120539286,299,0.00597,1.87855,g,-1,1
835,42.85714,69.35,59884.09255,21.845550305624858,299,0.00597,1.87855,g,-1,2
835,42.85714,69.35,59884.09255,21.48936778515532,299,0.00597,1.87855,g,-1,3
835,42.85714,69.35,59884.09255,19.70092501065292,299,0.00597,1.87855,g,-1,4
835,42.85714,69.35,59884.09255,19.902663844236567,299,0.00597,1.87855,g,-1,5
835,42.85714,69.35,59884.09255,21.02921578697151,299,0.00597,1.87855,g,-1,6
835,42.85714,69.35,59884.09255,18.819457157980473,299,0.00597,1.87855,g,-1,7
835,42.85714,69.35,59884.09255,20.22523107519629,299,0.00597,1.87855,g,-1,8
835,42.85714,69.35,59884.09255,21.12573826965892,299,0.00597,1.87855,g,-1,9
835,42.85714,69.35,59884.09255,21.609777398554886,299,0.00597,1.87855,g,-1,10
835,42.85714,69.35,59884.09255,23.440431148523672,299,0.00597,1.87855,g,-1,11
835,42.85714,69.35,59884.09255,21.094634089830624,299,0.00597,1.87855,g,-1,12
835,42.85714,69.35,59884.09255,21.74879246082721,299,0.00597,1.87855,g,-1,13
835,42.85714,69.35,59884.09255,21.64960537483192,299,0.00597,1.87855,g,-1,14
835,42.85714,69.35,59884.09255,21.159996121141987,299,0.00597,1.87855,g,-1,15
835,42.85714,69.35,59884.09255,20.96386515795754,299,0.00597,1.87855,g,-1,16
1865,52.43831,72.95,59884.09613,22.436725086159107,299,0.00519,1.98106,g,-1,1
1865,52.43831,72.95,59884.09613,22.99284753695524,299,0.00519,1.98106,g,-1,2
1865,52.43831,72.95,59884.09613,22.36237841569965,299,0.00519,1.98106,g,-1,3
1865,52.43831,72.95,59884.09613,20.395193708264102,299,0.00519,1.98106,g,-1,4
1865,52.43831,72.95,59884.09613,20.807645658163498,299,0.00519,1.98106,g,-1,5
1865,52.43831,72.95,59884.09613,18.834638531688352,299,0.00519,1.98106,g,-1,6
1865,52.43831,72.95,59884.09613,22.495340014978666,299,0.00519,1.98106,g,-1,7
1865,52.43831,72.95,59884.09613,21.116762210078626,299,0.00519,1.98106,g,-1,8
1865,52.43831,72.95,59884.09613,21.042574571821245,299,0.00519,1.98106,g,-1,9
1865,52.43831,72.95,59884.09613,21.152159160937643,299,0.00519,1.98106,g,-1,10
1865,52.43831,72.95,59884.09613,20.060689708469354,299,0.00519,1.98106,g,-1,11
1865,52.43831,72.95,59884.09613,19.405561928963387,299,0.00519,1.98106,g,-1,12
1865,52.43831,72.95,59884.09613,20.630191927020125,299,0.00519,1.98106,g,-1,13
1865,52.43831,72.95,59884.09613,19.382165217132208,299,0.00519,1.98106,g,-1,14
1865,52.43831,72.95,59884.09613,18.861163570486358,299,0.00519,1.98106,g,-1,15
1865,52.43831,72.95,59884.09613,21.284441555995482,299,0.00519,1.98106,g,-1,16
856,60.0,76.55,59884.09972,21.908643356914645,299,0.02386,2.01297,g,-1,1
856,60.0,76.55,59884.09972,19.833259904798542,299,0.02386,2.01297,g,-1,2
856,60.0,76.55,59884.09972,21.264387870802388,299,0.02386,2.01297,g,-1,3
856,60.0,76.55,59884.09972,21.874687591468923,299,0.02386,2.01297,g,-1,4
856,60.0,76.55,59884.09972,21.286547834333522,299,0.02386,2.01297,g,-1,5
856,60.0,76.55,59884.09972,20.62193664472687,299,0.02386,2.01297,g,-1,6
856,60.0,76.55,59884.09972,22.163440560052976,299,0.02386,2.01297,g,-1,7
856,60.0,76.55,59884.09972,19.99492636030197,299,0.02386,2.01297,g,-1,8
856,60.0,76.55,59884.09972,20.737263565221387,299,0.02386,2.01297,g,-1,9
856,60.0,76.55,59884.09972,20.886469891658514,299,0.02386,2.01297,g,-1,10
856,60.0,76.55,59884.09972,18.687423457372578,299,0.02386,2.01297,g,-1,11
856,60.0,76.55,59884.09972,21.333063179009088,299,0.02386,2.01297,g,-1,12
856,60.0,76.55,59884.09972,20.90219344262917,299,0.02386,2.01297,g,-1,13
856,60.0,76.55,59884.09972,22.142922320906152,299,0.02386,2.01297,g,-1,14
856,60.0,76.55,59884.09972,22.153611949522286,299,0.02386,2.01297,g,-1,15
856,60.0,76.55,59884.09972,21.62890270086089,299,0.02386,2.01297,g,-1,16
836,60.0,69.35,59884.12125,21.336896278766826,299,0.08505,2.0113,g,-1,1
836,60.0,69.35,59884.12125,21.120100075644537,299,0.08505,2.0113,g,-1,2
836,60.0,69.35,59884.12125,21.542110714621522,299,0.08505,2.0113,g,-1,3
836,60.0,69.35,59884.12125,21.461776406705756,299,0.08505,2.0113,g,-1,4
836,60.0,69.35,59884.12125,22.730863542814443,299,0.08505,2.0113,g,-1,5
836,60.0,69.35,59884.12125,21.84043413722548,299,0.08505,2.0113,g,-1,6
836,60.0,69.35,59884.12125,21.15603185505504,299,0.08505,2.0113,g,-1,7
836,60.0,69.35,59884.12125,19.446288729109632,299,0.08505,2.0113,g,-1,8
836,60.0,69.35,59884.12125,20.30892567690987,299,0.08505,2.0113,g,-1,9
836,60.0,69.35,59884.12125,20.839150862439734,299,0.08505,2.0113,g,-1,10
836,60.0,69.35,59884.12125,20.628321454374532,299,0.08505,2.0113,g,-1,11
836,60.0,69.35,59884.12125,19.576831614516113,299,0.08505,2.0113,g,-1,12
836,60.0,69.35,59884.12125,22.000553361581467,299,0.08505,2.0113,g,-1,13
836,60.0,69.35,59884.12125,21.1745455001094,299,0.08505,2.0113,g,-1,14
836,60.0,69.35,59884.12125,20.319717143084475,299,0.08505,2.0113,g,-1,15
836,60.0,69.35,59884.12125,21.36911727216709,299,0.08505,2.0113,g,-1,16
1843,68.79756,65.75,59884.15354,21.261916622813953,299,0.00666,2.00676,g,-1,1
1843,68.79756,65.75,59884.15354,21.859358529191166,299,0.00666,2.00676,g,-1,2
1843,68.79756,65.75,59884.15354,21.600340892130735,299,0.00666,2.00676,g,-1,3
1843,68.79756,65.75,59884.15354,21.299654649975047,299,0.00666,2.00676,g,-1,4
1843,68.79756,65.75,59884.15354,21.47001982986869,299,0.00666,2.00676,g,-1,5
1843,68.79756,65.75,59884.15354,19.38429299111695,299,0.00666,2.00676,g,-1,6
1843,68.79756,65.75,59884.15354,20.566167825439944,299,0.00666,2.00676,g,-1,7
1843,68.79756,65.75,59884.15354,20.699711185088407,299,0.00666,2.00676,g,-1,8
1843,68.79756,65.75,59884.15354,21.820882944054826,299,0.00666,2.00676,g,-1,9
1843,68.79756,65.75,59884.15354,18.99192753391333,299,0.00666,2.00676,g,-1,10
1843,68.79756,65.75,59884.15354,21.851771942397328,299,0.00666,2.00676,g,-1,11
1843,68.79756,65.75,59884.15354,19.009846041004312,299,0.00666,2.00676,g,-1,12
1843,68.79756,65.75,59884.15354,21.842371562508283,299,0.00666,2.00676,g,-1,13
1843,68.79756,65.75,59884.15354,19.523101722721506,299,0.00666,2.00676,g,-1,14
