fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
855,36.0,76.55,59884.07819,21.111719019326124,299,0.04633,1.81218,g,-1,1
855,36.0,76.55,59884.07819,19.457838415980234,299,0.04633,1.81218,g,-1,2
855,36.0,76.55,59884.07819,20.53330104143299,299,0.04633,1.81218,g,-1,3
855,36.0,76.55,59884.07819,20.48656989250835,299,0.04633,1.81218,g,-1,4
855,36.0,76.55,59884.07819,21.17243063444314,299,0.04633,1.81218,g,-1,5
855,36.0,76.55,59884.07819,21.046435730661806,299,0.04633,1.81218,g,-1,6
855,36.0,76.55,59884.07819,20.794559209638635,299,0.04633,1.81218,g,-1,7
855,36.0,76.55,59884.07819,18.633898634002904,299,0.04633,1.81218,g,-1,8
855,36.0,76.55,59884.07819,19.82225571527704,299,0.04633,1.81218,g,-1,9
855,36.0,76.55,59884.07819,19.432664274637908,299,0.04633,1.81218,g,-1,10
855,36.0,76.55,59884.07819,21.51757920633365,299,0.04633,1.81218,g,-1,11
855,36.0,76.55,59884.07819,20.55361441411104,299,0.04633,1.81218,g,-1,12
855,36.0,76.55,59884.07819,21.004480577354744,299,0.04633,1.81218,g,-1,13
855,36.0,76.55,59884.07819,21.05408827642125,299,0.04633,1.81218,g,-1,14
855,36.0,76.55,59884.07819,21.706299122665442,299,0.04633,1.81218,g,-1,15
855,36.0,76.55,59884.07819,21.280385207273476,299,0.04633,1.81218,g,-1,16
854,12.0,76.55,59884.08178,19.405954999529914,299,0.03372,1.58038,g,-1,1
854,12.0,76.55,59884.08178,21.131132228434527,299,0.03372,1.58038,g,-1,2
854,12.0,76.55,59884.08178,21.258931242948858,299,0.03372,1.58038,g,-1,3
854,12.0,76.55,59884.08178,22.0189437289958,299,0.03372,1.58038,g,-1,4
854,12.0,76.55,59884.08178,19.58769189530263,299,0.03372,1.58038,g,-1,5
854,12.0,76.55,59884.08178,22.16187255290055,299,0.03372,1.58038,g,-1,6
854,12.0,76.55,59884.08178,20.02766510890503,299,0.03372,1.58038,g,-1,7
854,12.0,76.55,59884.08178,22.05157470052844,299,0.03372,1.58038,g,-1,8
854,12.0,76.55,59884.08178,21.723393793402977,299,0.03372,1.58038,g,-1,9
854,12.0,76.55,59884.08178,19.964729290258756,299,0.03372,1.58038,g,-1,10
854,12.0,76.55,59884.08178,21.548565299748525,299,0.03372,1.58038,g,-1,11
854,12.0,76.55,59884.08178,20.54868789072719,299,0.03372,1.58038,g,-1,12
854,12.0,76.55,59884.08178,18.89014428254588,299,0.03372,1.58038,g,-1,13
854,12.0,76.55,59884.08178,21.28900920211027,299,0.03372,1.58038,g,-1,14
854,12.0,76.55,59884.08178,21.62696126279895,299,0.03372,1.58038,g,-1,15
854,12.0,76.55,59884.08178,19.20274502375508,299,0.03372,1.58038,g,-1,16
868,348.0,76.55,59884.08537,23.32788376988844,299,0.01232,1.43953,g,-1,1
868,348.0,76.55,59884.08537,22.447109309138273,299,0.01232,1.43953,g,-1,2
868,348.0,76.55,59884.08537,20.549939917983124,299,0.01232,1.43953,g,-1,3
868,348.0,76.55,59884.08537,21.867408438273838,299,0.01232,1.43953,g,-1,4
868,348.0,76.55,59884.08537,20.121066844712082,299,0.01232,1.43953,g,-1,5
868,348.0,76.55,59884.08537,20.13888691021703,299,0.01232,1.43953,g,-1,6
868,348.0,76.55,59884.08537,20.91605733436706,299,0.01232,1.43953,g,-1,7
868,348.0,76.55,59884.08537,23.14247629930494,299,0.01232,1.43953,g,-1,8
868,348.0,76.55,59884.08537,20.265680063131022,299,0.01232,1.43953,g,-1,9
868,348.0,76.55,59884.08537,19.80550107736823,299,0.01232,1.43953,g,-1,10
868,348.0,76.55,59884.08537,21.784276369739338,299,0.01232,1.43953,g,-1,11
868,348.0,76.55,59884.08537,21.837552263201623,299,0.01232,1.43953,g,-1,12
