728 295.65178 40.55000 58598.34589 21.65000 299 0.04998 1.91986 g -1
766 292.69677 47.75000 58598.34948 21.65000 299 0.03417 1.69036 g -1
727 287.03496 40.55000 58598.35307 21.65000 299 0.03409 1.57014 g -1
765 282.92208 47.75000 58598.35666 21.65000 299 0.01247 1.42684 g -1
767 302.47146 47.75000 58598.36024 21.65000 299 0.01056 1.86492 g -1
729 304.26859 40.55000 58598.36383 21.65000 299 0.00854 2.00856 g -1
726 278.41815 40.55000 58598.36742 21.65000 299 0.00587 1.30773 g -1
685 290.41607 33.35000 58598.37101 21.65000 299 0.00533 1.55602 g -1
686 298.26936 33.35000 58598.37459 21.65000 299 0.00332 1.75154 g -1
1766 293.96785 44.15000 58598.37818 21.65000 299 0.00320 1.49976 g -1
728 295.65178 40.55000 58598.37888 21.65000 299 0.04998 1.55320 r -1
766 292.69677 47.75000 58598.38247 21.65000 299 0.03417 1.43474 r -1
727 287.03496 40.55000 58598.38605 21.65000 299 0.03409 1.33616 r -1
765 282.92208 47.75000 58598.38964 21.65000 299 0.01247 1.26065 r -1
767 302.47146 47.75000 58598.39323 21.65000 299 0.01056 1.54773 r -1
729 304.26859 40.55000 58598.39682 21.65000 299 0.00854 1.60650 r -1
726 278.41815 40.55000 58598.40041 21.65000 299 0.00587 1.16774 r -1
685 290.41607 33.35000 58598.40399 21.65000 299 0.00533 1.31409 r -1
686 298.26936 33.35000 58598.40758 21.65000 299 0.00332 1.43274 r -1
1766 293.96785 44.15000 58598.41117 21.65000 299 0.00320 1.29950 r -1
728 295.65178 40.55000 58598.41186 21.65000 299 0.04998 1.32542 g -1
766 292.69677 47.75000 58598.41545 21.65000 299 0.03417 1.26594 g -1
727 287.03496 40.55000 58598.41904 21.65000 299 0.03409 1.18606 g -1
765 282.92208 47.75000 58598.42263 21.65000 299 0.01247 1.15072 g -1
767 302.47146 47.75000 58598.42622 21.65000 299 0.01056 1.34098 g -1
729 304.26859 40.55000 58598.42980 21.65000 299 0.00854 1.35928 g -1
726 278.41815 40.55000 58598.43339 21.65000 299 0.00587 1.07927 g -1
685 290.41607 33.35000 58598.43698 21.65000 299 0.00533 1.16337 g -1
686 298.26936 33.35000 58598.44057 21.65000 299 0.00332 1.23764 g -1
1766 293.96785 44.15000 58598.44416 21.65000 299 0.00320 1.16869 g -1
