362 125.08817 -9.85000 58599.14184 21.65000 299 0.12103 1.50546 g -1
414 128.44000 -2.65000 58599.14542 21.65000 299 0.09423 1.32519 g -1
413 121.35000 -2.65000 58599.14901 21.65000 299 0.07389 1.42158 g -1
363 132.15783 -9.85000 58599.15260 21.65000 299 0.05575 1.46924 g -1
464 123.83222 4.55000 58599.15619 21.65000 299 0.05340 1.29812 g -1
314 143.03513 -17.05000 58599.15978 21.65000 299 0.04551 1.61084 g -1
313 136.00443 -17.05000 58599.16336 21.65000 299 0.03740 1.69470 g -1
312 128.97374 -17.05000 58599.16695 21.65000 299 0.03054 1.83992 g -1
463 116.99044 4.55000 58599.17054 21.65000 299 0.02374 1.49248 g -1
364 139.22750 -9.85000 58599.17413 21.65000 299 0.02003 1.47688 g -1
1407 126.32304 -6.25000 58599.17772 21.65000 299 0.01619 1.60200 g -1
515 114.02378 11.75000 58599.18130 21.65000 299 0.01668 1.51791 g -1
465 130.67400 4.55000 58599.18489 21.65000 299 0.01579 1.34410 g -1
412 114.26000 -2.65000 58599.18848 21.65000 299 0.01567 1.97562 g -1
516 121.29889 11.75000 58599.19207 21.65000 299 0.01495 1.44157 g -1
517 128.57400 11.75000 58599.19566 21.65000 299 0.01365 1.33283 g -1
567 123.89878 18.95000 58599.19924 21.65000 299 0.01223 1.34992 g -1
416 142.62000 -2.65000 58599.20283 21.65000 299 0.01084 1.39701 g -1
315 150.06583 -17.05000 58599.20642 21.65000 299 0.01516 1.71602 g -1
365 146.29717 -9.85000 58599.21001 21.65000 299 0.01164 1.55329 g -1
415 135.53000 -2.65000 58599.21360 21.65000 299 0.00900 1.58803 g -1
417 149.71000 -2.65000 58599.21718 21.65000 299 0.00820 1.37355 g -1
467 144.35756 4.55000 58599.22077 21.65000 299 0.00799 1.33418 g -1
1458 122.64077 0.95000 58599.22436 21.65000 299 0.00707 2.04825 g -1
616 121.17371 26.15000 58599.22795 21.65000 299 0.00798 1.55505 g -1
466 137.51578 4.55000 58599.23154 21.65000 299 0.00656 1.52609 g -1
566 116.84562 18.95000 58599.23512 21.65000 299 0.00521 1.93381 g -1
663 117.64379 33.35000 58599.23871 21.65000 299 0.00553 1.67726 g -1
518 135.84911 11.75000 58599.24230 21.65000 299 0.00497 1.52328 g -1
366 153.36683 -9.85000 58599.24589 21.65000 299 0.00420 1.65912 g -1
316 157.09652 -17.05000 58599.24948 21.65000 299 0.00364 1.87953 g -1
568 130.95195 18.95000 58599.25306 21.65000 299 0.00382 1.64281 g -1
707 114.69867 40.55000 58599.25665 21.65000 299 0.00307 1.89671 g -1
517 128.57400 11.75000 58599.25735 21.65000 299 0.01365 1.96428 r -1
416 142.62000 -2.65000 58599.26093 21.65000 299 0.01084 1.88626 r -1
417 149.71000 -2.65000 58599.26452 21.65000 299 0.00820 1.69488 r -1
467 144.35756 4.55000 58599.26811 21.65000 299 0.00799 1.69804 r -1
518 135.84911 11.75000 58599.27170 21.65000 299 0.00497 1.86967 r -1
366 153.36683 -9.85000 58599.27529 21.65000 299 0.00420 1.95882 r -1
417 149.71000 -2.65000 58599.27598 21.65000 299 0.00820 1.82532 g -1
467 144.35756 4.55000 58599.27957 21.65000 299 0.00799 1.84451 g -1
