545 326.85237 11.75000 58598.46788 21.65000 299 0.00194 2.03074 g -1
596 332.37600 18.95000 58598.47147 21.65000 299 0.00289 2.02607 g -1
645 338.38480 26.15000 58598.47865 21.65000 299 0.00209 2.00090 g -1
546 333.83662 11.75000 58598.48582 21.65000 299 0.00855 2.05751 g -1
494 330.18472 4.55000 58598.48941 21.65000 299 0.01749 2.05373 g -1
597 339.62582 18.95000 58598.49300 21.65000 299 0.00240 1.99944 g -1
442 326.56250 -2.65000 58598.49659 21.65000 299 0.01608 2.02975 g -1
1436 327.34993 -6.25000 58598.50017 21.65000 299 0.00270 2.16692 g -1
1488 330.93862 0.95000 58598.50376 21.65000 299 0.00194 1.97218 g -1
747 110.12762 47.75000 58599.14184 21.65000 299 0.02501 1.17337 g -1
748 119.55231 47.75000 58599.14542 21.65000 299 0.02536 1.11578 g -1
709 131.93230 40.55000 58599.14901 21.65000 299 0.02150 1.04184 g -1
708 123.31548 40.55000 58599.15260 21.65000 299 0.01736 1.09127 g -1
781 92.97719 54.95000 58599.15619 21.65000 299 0.01802 1.44714 g -1
780 82.05244 54.95000 58599.15978 21.65000 299 0.01762 1.67290 g -1
782 103.90195 54.95000 58599.16336 21.65000 299 0.01294 1.33579 g -1
665 133.35036 33.35000 58599.16695 21.65000 299 0.01569 1.06128 g -1
570 145.05827 18.95000 58599.17054 21.65000 299 0.01255 1.05522 g -1
619 143.61886 26.15000 58599.17413 21.65000 299 0.01210 1.03783 g -1
666 141.20364 33.35000 58599.17772 21.65000 299 0.01031 1.04174 g -1
746 100.70292 47.75000 58599.18130 21.65000 299 0.01179 1.47653 g -1
707 114.69867 40.55000 58599.18489 21.65000 299 0.00755 1.28626 g -1
618 136.13714 26.15000 58599.18848 21.65000 299 0.00898 1.10957 g -1
468 151.19933 4.55000 58599.19207 21.65000 299 0.00953 1.17910 g -1
417 149.71000 -2.65000 58599.19566 21.65000 299 0.00985 1.29988 g -1
519 143.12422 11.75000 58599.19924 21.65000 299 0.00778 1.17617 g -1
520 150.39933 11.75000 58599.20283 21.65000 299 0.00756 1.13293 g -1
366 153.36683 -9.85000 58599.20642 21.65000 299 0.00668 1.45231 g -1
467 144.35756 4.55000 58599.21001 21.65000 299 0.00563 1.28577 g -1
569 138.00511 18.95000 58599.21360 21.65000 299 0.00434 1.21964 g -1
664 125.49707 33.35000 58599.21718 21.65000 299 0.00519 1.32318 g -1
706 106.08185 40.55000 58599.22077 21.65000 299 0.00519 1.74491 g -1
749 128.97700 47.75000 58599.22436 21.65000 299 0.00502 1.28365 g -1
783 114.82671 54.95000 58599.22795 21.65000 299 0.00429 1.51289 g -1
663 117.64379 33.35000 58599.23154 21.65000 299 0.00286 1.60123 g -1
662 109.79050 33.35000 58599.23512 21.65000 299 0.00236 1.91537 g -1
566 116.84562 18.95000 58599.23871 21.65000 299 0.00230 1.99643 g -1
365 146.29717 -9.85000 58599.24230 21.65000 299 0.00348 1.80057 g -1
316 157.09652 -17.05000 58599.24589 21.65000 299 0.00298 1.84921 g -1
418 156.80000 -2.65000 58599.24948 21.65000 299 0.00201 1.43427 g -1
416 142.62000 -2.65000 58599.25306 21.65000 299 0.00197 1.78482 g -1
617 128.65543 26.15000 58599.25665 21.65000 299 0.00212 1.63769 g -1
784 125.75146 54.95000 58599.26024 21.65000 299 0.00161 1.52590 g -1
1748 127.52046 44.15000 58599.26383 21.65000 299 0.00117 1.55435 g -1
571 152.11144 18.95000 58599.26742 21.65000 299 0.00142 1.29155 g -1
317 164.12722 -17.05000 58599.27100 21.65000 299 0.00140 1.89797 g -1
748 119.55231 47.75000 58599.27170 21.65000 299 0.02536 1.81178 r -1
709 131.93230 40.55000 58599.27529 21.65000 299 0.02150 1.57296 r -1
708 123.31548 40.55000 58599.27887 21.65000 299 0.01736 1.87460 r -1
665 133.35036 33.35000 58599.28246 21.65000 299 0.01569 1.68056 r -1
570 145.05827 18.95000 58599.28605 21.65000 299 0.01255 1.57816 r -1
619 143.61886 26.15000 58599.28964 21.65000 299 0.01210 1.55104 r -1
666 141.20364 33.35000 58599.29323 21.65000 299 0.01031 1.56721 r -1
618 136.13714 26.15000 58599.29681 21.65000 299 0.00898 1.89412 r -1
468 151.19933 4.55000 58599.30040 21.65000 299 0.00953 1.87210 r -1
520 150.39933 11.75000 58599.30399 21.65000 299 0.00756 1.75600 r -1
749 128.97700 47.75000 58599.30758 21.65000 299 0.00502 1.93012 r -1
784 125.75146 54.95000 58599.31117 21.65000 299 0.00161 1.96879 r -1
571 152.11144 18.95000 58599.31475 21.65000 299 0.00142 1.67914 r -1
570 145.05827 18.95000 58599.31545 21.65000 299 0.01255 1.97262 g -1
619 143.61886 26.15000 58599.31904 21.65000 299 0.01210 1.91832 g -1
666 141.20364 33.35000 58599.32262 21.65000 299 0.01031 1.92449 g -1
571 152.11144 18.95000 58599.32621 21.65000 299 0.00142 1.83131 g -1
