722 243.95089 40.55000 58598.34589 21.65000 299 0.03878 1.06384 g -1
761 243.82331 47.75000 58598.34948 21.65000 299 0.03729 1.07753 g -1
795 246.70105 54.95000 58598.35307 21.65000 299 0.03291 1.12328 g -1
679 243.29636 33.35000 58598.35666 21.65000 299 0.02278 1.03903 g -1
762 253.59800 47.75000 58598.36024 21.65000 299 0.01377 1.10654 g -1
362 125.08817 -9.85000 58599.14184 21.65000 299 0.37360 1.50546 g -1
312 128.97374 -17.05000 58599.14542 21.65000 299 0.19067 1.70196 g -1
413 121.35000 -2.65000 58599.14901 21.65000 299 0.05894 1.42158 g -1
313 136.00443 -17.05000 58599.15260 21.65000 299 0.04295 1.64886 g -1
264 141.25200 -24.25000 58599.15619 21.65000 299 0.04299 1.92867 g -1
1407 126.32304 -6.25000 58599.15978 21.65000 299 0.01293 1.48632 g -1
362 125.08817 -9.85000 58599.16047 21.65000 299 0.37360 1.60825 r -1
312 128.97374 -17.05000 58599.16406 21.65000 299 0.19067 1.81753 r -1
413 121.35000 -2.65000 58599.16765 21.65000 299 0.05894 1.53615 r -1
313 136.00443 -17.05000 58599.17123 21.65000 299 0.04295 1.73645 r -1
1407 126.32304 -6.25000 58599.17482 21.65000 299 0.01293 1.58062 r -1
761 243.82331 47.75000 58599.18200 21.65000 299 0.03729 2.03890 r -1
795 246.70105 54.95000 58599.18559 21.65000 299 0.03291 1.96624 r -1
722 243.95089 40.55000 58599.19276 21.65000 299 0.03878 2.03057 r -1
679 243.29636 33.35000 58599.19994 21.65000 299 0.02278 2.04572 r -1
762 253.59800 47.75000 58599.21070 21.65000 299 0.01377 2.01490 r -1
722 243.95089 40.55000 58599.21140 21.65000 299 0.03878 1.77234 g -1
761 243.82331 47.75000 58599.21498 21.65000 299 0.03729 1.65741 g -1
795 246.70105 54.95000 58599.21857 21.65000 299 0.03291 1.65109 g -1
679 243.29636 33.35000 58599.22216 21.65000 299 0.02278 1.72158 g -1
762 253.59800 47.75000 58599.22575 21.65000 299 0.01377 1.82344 g -1
